date,population,employment,avg_weekly_earnings,gdp_monthly,cpi_all_items,participation_rate,usdcad,overnight_rate,bond_yield_10yr
2012-12-31,,0.15650722656612523,-0.35237234334885614,-0.17644092651213558,-1.9546375081582135,0.008942969275789482,,-0.07060391761396519,0.2105074883209588
2013-01-31,-0.9055558630110325,-0.18159462543215643,0.4783830066242769,0.41413157973880305,-0.2523961507410157,-0.5872549824435139,,-0.07060391761396519,0.9830552220298163
2013-02-28,,0.3394162643224082,-0.2971686048165255,0.12951003096728264,2.501405947634247,0.605140920995093,,-0.07060391761396519,0.24941305408126582
2013-03-31,,-0.5333948728440695,0.36324531010426153,0.17727208893142238,-0.04453900014813802,-0.2891560065838834,,-0.07060391761396519,-0.6344280371696815
2013-04-30,-0.4751104691139773,0.06425040394453962,0.3595008657262084,0.005697714466370154,-0.886733662127427,0.008942969275789482,,-0.07060391761396519,-0.556224492090207
2013-05-31,,0.18919037517678286,-1.55927197514832,0.10679951785943843,0.16575275937086556,0.008942969275789482,,-0.07060391761396519,0.9236006173901864
2013-06-30,,-0.19121224339803092,-1.4033808729786528,-0.540095101282382,-0.4656363311377891,0.008942969275789482,,-0.07060391761396519,2.018823568113383
2013-07-31,0.2862787033387898,-0.32470916618963624,-0.9088132488670113,0.4178619727614789,-0.25551547107647177,-0.28915600658384105,,-0.07060391761396519,1.1576720131911857
2013-08-31,,0.044686728426528516,-0.018234774458758412,0.2795762492825635,-0.4656363311377891,0.008942969275789482,,-0.07060391761396519,1.039566724977986
2013-09-30,,-0.2400693786785209,1.90919770669346,0.18062803031883967,-0.04590619987624967,-0.5872549824435139,,-0.07060391761396519,0.5386231637864253
2013-10-31,0.34352382831559763,-0.09739429676819927,0.08455974394968521,0.38594028157621785,-1.0954873224606685,0.008942969275789482,,-0.07060391761396519,-1.0009864147513643
2013-11-30,,0.03899670870548714,0.3546630087545568,0.08793448785741988,-0.4656363311377891,0.008942969275789482,,-0.07060391761396519,0.271300644579995
2013-12-31,,-0.2653018475541315,-0.46090813829248267,-0.582709715101891,-1.097025421646427,0.008942969275789482,,-0.07060391761396519,0.7029272476114656
2014-01-31,-1.0569909736934433,-0.14249080057709512,-0.02702437224676289,-0.11550107235525763,0.3758736194321884,-0.28915600658384105,,-0.07060391761396519,-0.7674404317355502
2014-02-28,,-0.1499063759644606,-0.18998965638163703,0.34420373707466306,1.6262335269341959,-0.2891560065838834,,-0.07060391761396519,-0.6211129710608514
2014-03-31,,0.09944861378403634,-0.1901832380133975,0.10252569842525641,0.988667164449504,0.008942969275789482,,-0.07060391761396519,0.23643575333434008
2014-04-30,-0.5062417853020467,-0.17761659776523542,-0.2983522466509169,0.038053511435437795,0.3617362279286418,-0.28915600658384105,,-0.07060391761396519,-0.016763169813119965
2014-05-31,,-0.14864046443001494,-1.4368708061219413,0.4735459463779512,0.7704793495914819,0.30704194513542,,-0.07060391761396519,-0.7103080462605315
2014-06-30,,0.0751157052348024,-0.5157953200515155,0.29809731383192245,-0.26019038939814954,-0.28915600658384105,,-0.07060391761396519,-0.05804560293499178
2014-07-31,0.10070820200233255,0.18900702897201094,-1.2821622535806023,-0.02454687597296082,-0.8766915911286812,0.30704194513542,,-0.07060391761396519,-0.5629422698436715
2014-08-31,,-0.423403660587407,0.4137980501729186,-0.38017224179967374,-0.4656363311377891,-0.8853539583031446,,-0.07060391761396519,-0.727771766453901
2014-09-30,,0.07163270707181853,2.5096619246122334,0.2409744796768633,-0.26002701288655083,0.30704194513542,,-0.07060391761396519,0.7257701939388985
2014-10-31,0.21217757982860658,0.033845273933676916,-0.5662868712968876,0.12609130578435498,-0.26019038939814954,-0.28915600658384105,,-0.07060391761396519,-0.9471190944414337
2014-11-30,,-0.11293696307789768,-0.08503169582702413,-0.09940015489597272,-1.4945024085632068,0.008942969275789482,,-0.07060391761396519,-0.003891214988040359
2014-12-31,,0.10096050035943213,-0.19221975069812758,-0.009773539457513022,-2.3279759848969483,0.008942969275789482,,-0.07060391761396519,-0.8358935533365318
2015-01-31,-1.3912819351798076,-0.17971983040036252,0.44557488099566195,-0.591307899186916,-0.8813176169367019,0.008942969275789482,,-0.7188762520694638,-1.846951038216
2015-02-28,,-0.04070940544317543,-0.511587822896496,-0.3039061391406775,1.8123846084202686,0.30704194513542,,-1.2050805029110874,-0.8069234248299548
2015-03-31,,0.03748149367516322,-0.1401264161423127,-0.22522144101376101,1.3833849274954775,0.30704194513546235,,-0.07060391761396519,0.2803847551028398
2015-04-30,-1.0890880976286599,-0.3393360356022291,0.49331561198442686,-0.19775088963912413,-0.6704313549740093,-0.2891560065838834,,-0.07060391761396519,-0.021892199382808338
2015-05-31,,0.02165466234208224,-1.092061374935775,-0.2216866632337867,0.9645339914266247,0.008942969275789482,,-0.07060391761396519,1.9631423227117333
2015-06-30,,-0.16986601003540197,-0.1935286455075948,0.11163952605703109,0.1448803730147906,-0.28915600658384105,,-0.07060391761396519,0.24634353728358913
2015-07-31,-0.15121026408035088,0.03556134675568048,-0.4582475329305002,0.09118168312304935,-0.2624506986178549,0.008942969275789482,,-1.0782446113871855,-1.1780505233595262
2015-08-31,,0.02982962918730033,-0.24649715376720743,0.05217398813106752,-0.4656363311377891,0.30704194513542,,-0.8457121435933658,-0.9907408654402096
2015-09-30,,-0.11973042809028812,1.8521834909208825,-0.5855633702384266,-0.8721673961410811,0.008942969275789482,,-0.07060391761396519,0.558025907353705
2015-10-31,0.16594234288504506,-0.07277823542783081,-0.04033181264444996,-0.06688806860586083,-0.2622908986544071,-0.28915600658384105,,-0.07060391761396519,-0.06630208955936512
2015-11-30,,-0.28872539671109154,0.11435062465142629,0.07850332802325738,-0.668981763621148,0.008942969275789482,,-0.07060391761396519,1.0217652394227057
2015-12-31,,-0.15880314915457625,-0.5077688328263379,-0.04879119237560989,-1.6890788540376018,0.008942969275789482,,-0.07060391761396519,-0.9672223883889638
2016-01-31,-0.9094164480162708,-0.10140258101324127,0.4228412170198936,0.45336949570668905,0.14680857601261582,-0.28915600658384105,,-0.07060391761396519,-1.1264349721289715
2016-02-29,,-0.020860451501395757,-0.14639257387997784,-0.4697290582077453,0.14536128461163114,0.30704194513542,,-0.07060391761396519,-0.7332886006983701
2016-03-31,,-0.10387295241936072,0.00734355354522768,-0.5496373692281862,1.156666742372491,-0.28915600658384105,,-0.07060391761396519,0.868694981338101
2016-04-30,-0.1447318696952182,0.0368787280097312,-0.14724661772637151,0.05870395470667068,0.34171390823423103,0.30704194513542,,-0.07060391761396519,0.4313388769824418
2016-05-31,,0.04149696682713877,-2.1058791037275153,-0.7489313125090037,0.5400191727010408,-0.5872549824435139,,-0.07060391761396519,0.11809277838498468
2016-06-30,,-0.08389034452406785,-0.8203439515975027,0.3202498781689978,0.13588477168002513,-0.28915600658384105,,-0.07060391761396519,-1.0125454960254878
2016-07-31,0.4709403615146712,-0.19574886189659715,-0.6652500858729936,0.43367681069100866,-0.8664948673640239,-0.2891560065838834,,-0.07060391761396519,-0.6389770057572262
2016-08-31,,0.18266426657800375,-0.03949460082471735,0.07057901656154106,-0.86711731875724,0.30704194513546235,,-0.07060391761396519,-0.009532489102685844
2016-09-30,,0.10496273971387532,1.7152907327537776,0.09429344534727167,-0.2648179101098769,0.30704194513542,,-0.07060391761396519,0.28947742498183543
2016-10-31,0.5553452339730015,-0.013948626078797266,-0.04491546278881371,-0.2198768551187343,0.13588477168002513,0.008942969275789482,,-0.07060391761396519,0.5024322307495874
2016-11-30,,0.02276482188842378,-0.04560871451680844,0.21616711386451964,-1.4689503727398883,-0.28915600658384105,,-0.07060391761396519,1.6052236275451262
2016-12-31,,0.041848932746886953,-0.5056676967463231,0.12045911397601201,-0.8680546288338922,0.30704194513542,,-0.07060391761396519,1.7396667514120139
2017-01-31,-0.8028596160273546,0.28505047915275533,-0.04595416934600762,0.3115419897092912,1.7399534258789686,0.605140920995093,,-0.07060391761396519,-0.01731360225474648
2017-02-28,,0.13743733150404513,0.10596479450798935,0.21282372801524282,-0.06663362220645491,-0.28915600658384105,-0.4597825055047531,-0.07060391761396519,-0.07890409545972563
2017-03-31,,0.022003685479192577,-0.09840622191295874,0.26725157294841356,-0.06724841861153043,0.30704194513542,1.3983446200325746,-0.07060391761396519,0.10903646429966574
2017-04-30,-0.3827618781531834,0.052859975141321805,-0.6571886286158676,0.3064640764414992,0.5276561086308709,-0.28915600658384105,0.24843715082381404,-0.07060391761396519,-1.0667099032856546
2017-05-31,,0.11932151529929039,-1.3733873548473792,0.07463463802480459,-0.26743493846872246,0.30704194513542,0.8095421786794122,-0.07060391761396519,-0.019377065498830528
2017-06-30,,0.2209773710948844,-0.3011391995514406,0.06615115255735819,-0.6638377238068556,0.30704194513542,-1.569437935380303,-0.07060391761396519,-0.02214239594718344
2017-07-31,0.5576090750127245,0.14287262408032103,-0.7627787231841482,-0.22831374803611607,-0.4656363311377891,-0.28915600658384105,-3.1818655657610386,1.117895362221115,2.380570270714925
2017-08-31,,-0.011572979125958782,0.518266200884342,-0.23295277198358916,-0.26743493846872246,-0.28915600658384105,-0.4691092289613175,0.5236457223035754,-0.10253055208086108
2017-09-30,,-0.09095152554900314,1.7247613123925947,0.11364984478144509,0.12805785411921117,0.008942969275789482,-1.7651730842962492,1.4574665850311384,0.9968957009238343
2017-10-31,0.9758126779823314,0.06566770519693979,-0.2518554479406431,-0.11869141094909051,-0.2680408273857692,0.30704194513542,1.7209614930574118,0.18407449949355195,0.04667416908414879
2017-11-30,,0.31738397896364823,0.048954236004801685,0.3341587236224243,0.32323904538114995,0.30704194513542,0.8505845283445527,-0.07060391761396519,-0.7268210195092756
2017-12-31,,0.2792521389878833,0.04777386200826706,0.09732440689756974,-1.4521072114087814,0.30704194513546235,-0.012887665671380713,-0.07060391761396519,0.019159789535029784
2018-01-31,-0.46358960825500983,-0.3787556306735645,0.8905525425144101,0.15298433433537797,1.3073103010287717,-1.1834529341628175,-1.8567966422107167,0.7820151309633758,1.6734199684616156
2018-02-28,,-0.16523795113081705,-0.006378593846183381,0.3546669468163928,1.1001743837279627,0.008942969275789482,0.8338431926793266,0.8595259535613147,0.7666681144460469
2018-03-31,,0.22377566083241868,-0.35237234334885614,0.23550112890608582,0.3137273458671489,0.008942969275789482,1.802997390567998,-0.07060391761396519,-0.7456516030385499
2018-04-30,-0.1359038776289652,-0.22725466627215368,-0.20435824525397012,-0.17555131568298615,0.31138515247289345,-0.5872549824435139,-1.0673778701976024,-0.07060391761396519,0.3878046747811992
2018-05-31,,-0.07605724086851111,-0.9949330119801535,0.18207474149447134,-0.27174528037505785,0.008942969275789482,0.7187947655893515,-0.07060391761396519,0.7688540423242686
2018-06-30,,0.20002613078806,-0.6499654880639745,-0.0530143859172914,-0.07828988554484474,0.605140920995093,1.3014703011737478,-0.07060391761396519,-0.9234755191080004
2018-07-31,0.8334441438266155,0.375982151596923,-1.149151263463286,0.05667392102922081,0.885524585186237,0.30704194513546235,-0.01387491812939526,1.1449067094900942,-0.08831938722436153
2018-08-31,,-0.47186972900550933,-0.452298614272473,-0.06459505295036305,-0.658227553506679,-0.5872549824435139,-0.47952033202601113,0.49663437503459634,0.6642718784155337
2018-09-30,,0.41299448840674774,1.9275652164766133,0.002954510452010361,-1.4307501955846664,0.30704194513542,-0.04575267381228618,-0.07060391761396519,0.37482078991416
2018-10-31,1.081630327181799,-0.026088565350816426,0.13825066129211944,0.05712697123412978,0.306742746840233,-0.28915600658384105,-0.16128990687209138,0.3944610179736755,0.8182415273078663
2018-11-30,,0.1885767115753732,-0.15661747253141792,-0.31253834409021913,-1.6250719246261378,0.605140920995093,0.9595031548867984,1.2470800665510149,-0.4299627958783789
2018-12-31,,0.008187131036588307,0.038294434051504414,0.0010139410687089957,-0.6593820907286,0.008942969275789482,1.149521866654984,-0.07060391761396519,-1.9829657915543697
2019-01-31,-0.5097593178839025,0.03282207450518407,0.7162127497252717,0.017946611249838137,-0.07828988554484474,0.30704194513542,-0.6812660625523981,-0.07060391761396519,-0.5642854303471613
2019-02-28,,0.13332241995133415,-0.15898267077692485,-0.495426696228314,1.2702771920133331,0.30704194513542,-0.5068138449666079,-0.07060391761396519,-0.22912738000654628
2019-03-31,,-0.31593102513831817,-0.49738882012360885,0.4068013394237427,1.2587000612896158,-0.28915600658384105,0.8029352750941373,-0.07060391761396519,-1.0886579245563985
2019-04-30,-0.1832995722711426,0.5669754603439559,-0.11076401889137474,0.4848977152852777,0.6775654019494353,0.605140920995093,0.02629035783456512,-0.07060391761396519,0.10708412955248647
2019-05-31,,-0.04919045333217908,-0.6907442648770903,0.13559676749333316,0.6725329495645438,-0.5872549824435139,0.38670330000870046,-0.07060391761396519,-0.3069911844880853
2019-06-30,,-0.062400112588364476,0.37168264794486805,0.01882153949608096,-1.0340946856123558,0.008942969275789482,-0.887026473414929,-0.07060391761396519,-1.1294498407296896
2019-07-31,0.9748225040983567,-0.16251693952826873,-0.9796637375718323,-0.11583847183005903,0.8588275446449928,0.008942969275789482,-0.9728639358328928,-0.07060391761396519,0.3653495331285457
2019-08-31,,0.22424980846641018,-0.497543559413242,-0.15790084893679251,-0.8433627738859412,0.30704194513542,0.8796394182698831,-0.07060391761396519,-1.7756450173691347
2019-09-30,,-0.07630507270782386,2.1422602466944687,-0.09580466624916731,-1.6021379591682672,-0.28915600658384105,-0.20959980164002767,-0.07060391761396519,0.9558509545381207
2019-10-31,1.3675636929704222,-0.1949053724243996,-0.1623588882350763,-0.07736127012062914,0.2925862183326331,-0.5872549824435139,-0.280335292361934,-0.07060391761396519,0.5326935052107391
2019-11-30,,-0.32172665186915383,-0.35237234334885614,-0.17514379587864531,-0.8444696649561272,0.008942969275789482,0.22829357137765038,-0.07060391761396519,0.3269943998098613
2019-12-31,,0.38430356769063806,-0.44734589816298437,0.3333539336568531,-0.4656363311377891,0.008942969275789482,-0.36407043215089147,-0.07060391761396519,0.6451318412408523
2020-01-31,-0.2054865535838209,-0.02358891760870331,1.1123189918739858,-0.12000350931561504,0.2914760812405995,0.008942969275789482,-0.4577769518718934,-0.07060391761396519,-0.6103420089645127
2020-02-29,,-0.1372780890562574,0.3039675114179518,0.047088909973667256,0.6658915320618026,0.30704194513546235,0.9957597646491521,-0.07060391761396519,-1.1033866012539448
2020-03-31,,-6.833769603589708,3.293061732845966,-8.157475645494452,-1.9754432728974485,-6.549234499636463,3.2771719324841277,-5.742986844099577,-2.710734924360224
2020-04-30,-0.511581687005985,-12.748284523973412,5.2669944458113545,-11.65612200096415,-2.1747746419812417,-10.722620161671523,0.48518254945301237,-5.094714509644079,-0.897705272977378
2020-05-31,,2.0550017179761992,-1.0971313758230379,4.400574623035375,0.29537585645714953,4.480427607170502,-0.44556184125549386,-0.07060391761396519,-0.5751768818416096
2020-06-30,,6.694877474737622,-3.372859968684167,5.700417689221767,1.615670732714366,8.05761531748626,-2.0754575018145522,-0.07060391761396519,0.09817713186073722
2020-07-31,-1.32215835619479,2.502597667146034,-1.8427232426137121,2.4221377670246578,-0.4656363311377891,0.9032398968547234,-0.2798557340736675,-0.07060391761396519,-0.2217992543184076
2020-08-31,,1.2893517905258245,-0.7161415754347016,0.8442663331226513,-0.8428117504332555,0.605140920995093,-1.415950664909975,-0.07060391761396519,0.31070660346905155
2020-09-30,,2.410922918793204,0.46474489818200865,0.7839571628832471,-0.654430573973454,2.0956358002933304,0.009104271847390785,-0.07060391761396519,0.01529951991152922
2020-10-31,-1.647418993472797,0.22815063116929266,0.5498167170288208,0.46841999068889667,0.6650668006688314,0.30704194513542,-0.08988731748882213,-0.07060391761396519,0.28872683528871074
2020-11-30,,0.06972019607733332,-0.8929675383880743,0.5245431471181937,-0.08983146254124781,-0.5872549824434715,-0.7729142082948823,-0.07060391761396519,0.5332564474805838
2020-12-31,,-0.4686964535562775,-0.08180623810541222,0.10914289545182185,-1.0295486682538113,0.008942969275789482,-1.3783161961959836,-0.07060391761396519,0.28363533520367995
2021-01-31,-1.1921081578286281,-1.30490190871835,2.1030605554666897,0.4143086525479727,1.035405354031566,-1.481551910022448,-0.46328231102067824,-0.07060391761396519,0.46913106803128024
2021-02-28,,1.287079743118057,-0.8399264501513228,-0.011631004032866425,0.840664483335538,0.9032398968547234,-0.15671012622204414,-0.07060391761396519,1.7373129284708548
2021-03-31,,1.2753480246282805,-1.0200472237778466,0.9102988689865192,0.8340977728789246,0.9032398968547234,-0.6873777635116506,-0.07060391761396519,2.333035442625292
2021-04-30,-0.46033646425291946,-1.2849150582769593,0.7586056720349094,-1.2235794869813441,0.8275967534008113,-1.1834529341628175,-0.44008412623846893,-0.07060391761396519,0.1519563394675599
