date,trade_balance,exports_total,imports_total,manufacturing_sales,employment,cpi_all_items,avg_weekly_earnings,unemployment_rate,usdcad,overnight_rate,bond_yield_10yr
2018-12-31,-0.7493703556155615,-1.691914894757762,0.3601852818687112,,0.007494820403208475,-0.6676066929073214,0.03939785257787222,-0.24194950915348365,1.149521866654984,-0.07060391761396519,-1.9829657915543697
2019-01-31,-1.4059578363288094,0.11457663681320075,-0.9219120996082614,,0.03260973924077655,-0.08506568463189099,0.7168564042961245,0.2466475578749105,-0.6812660625523981,-0.07060391761396519,-0.5642854303471613
2019-02-28,-0.36359741939713414,-0.6260131051333265,0.18880410373625015,,0.13506818499468065,1.2668636960751993,-0.15774545898970038,0.2466475578749083,-0.5068138449666079,-0.07060391761396519,-0.22912738000654628
2019-03-31,0.4261125068881285,2.1400646262564798,1.0047982519731058,,-0.3229382977605085,1.2552577007708945,-0.4959221014087842,0.0023490243607134195,0.8029352750941373,-0.07060391761396519,-1.0886579245563985
2019-04-30,0.3936030510164862,-0.39472935506225304,-0.4914867821838434,,0.5771703122842847,0.672674132490582,-0.10955950897634924,-0.24194950915348148,0.026290357834565133,-0.07060391761396519,0.10708412955248647
2019-05-31,1.3429792960051907,0.6327735303054861,0.20383823491896688,,-0.051000681173822296,0.6676291329875071,-0.6891464125698475,-0.48624804266767857,0.38670330000870046,-0.07060391761396519,-0.3069911844880853
2019-06-30,-0.42389393171662104,0.03131640137281961,0.10485352002822784,,-0.06446771106629791,-1.0432535367125297,0.3725599627056379,0.2466475578749083,-0.887026473414929,-0.07060391761396519,-1.1294498407296896
2019-07-31,-0.4958330891564143,1.221708855537681,-0.392447866991005,,-0.16653516602416676,0.8543882054484944,-0.9778699401831247,0.2466475578749105,-0.9728639358328928,-0.07060391761396519,0.3653495331285457
2019-08-31,-0.7602407844778883,-1.230804110988339,-1.2776916421282871,,0.22776715893709276,-0.8520460843044034,-0.49607673575428735,0.0023490243607134195,0.8796394182698831,-0.07060391761396519,-1.7756450173691347
2019-09-30,0.23518415857593422,0.38753233059292963,0.9414068515221575,,-0.07864358872905877,-1.6127130792247124,2.1419367563707232,-0.24194950915348365,-0.20959980164002764,-0.07060391761396519,0.9558509545381207
2019-10-31,0.6997273960547427,0.30761846752616845,0.5140812119073379,,-0.19955463954150193,0.2867351028691716,-0.16111938669839776,0.0023490243607134195,-0.28033529236193394,-0.07060391761396519,0.5326935052107391
2019-11-30,0.3772549782582719,-0.7344174272974349,-0.7104049705422237,,-0.3288468436901279,-0.8531557351211327,-0.35100397475591977,0.7352446249033024,0.2282935713776504,-0.07060391761396519,0.3269943998098613
2019-12-31,0.9652891728167134,-1.599378150689851,0.9039263079297287,,0.3909393284891944,-0.47337787838479733,-0.4459131185396611,-0.7305465761818756,-0.36407043215089147,-0.07060391761396519,0.6451318412408523
2020-01-31,-2.9927137433501394,0.10307482750082005,-1.3633076410589442,,-0.0249003374636021,0.28562219793747884,1.112694007335253,-0.24194950915348148,-0.4577769518718934,-0.07060391761396519,-0.6103420089645127
2020-02-29,-0.4184672031784025,-0.5850115125278839,-0.2538706152048769,0.8216451056218955,-0.14080457395010212,0.6609711568282821,0.30489075055972453,0.7352446249033003,0.9957597646491521,-0.07060391761396519,-1.1033866012539448
2020-03-31,0.8306647241934638,1.0151320818762897,1.097648874535995,1.2123027012793246,-6.967767302659688,-1.986949133183835,3.291957769372207,6.5984094292440005,3.2771719324841277,-5.742986844099577,-2.710734924360224
2020-04-30,-0.49818368150213205,-3.5128496922129084,-2.645858782419916,-1.7861308195204686,-12.997517782029847,-2.1867774834716784,5.264551761888464,12.705872767098892,0.48518254945301237,-5.094714509644079,-0.897705272977378
2020-05-31,2.6905815251088603,1.2812506270229826,0.7046534599698896,-0.8167595417952673,2.094188556561758,0.2895316962347038,-1.0952579119247245,1.2238416919316923,-0.44556184125549386,-0.07060391761396519,-0.5751768818416096
2020-06-30,2.568643486438131,3.7334209246697547,1.526151568203549,1.457263944354365,6.824465416990262,1.613118386220586,-3.3694431064805697,-3.906427511866418,-2.0754575018145522,-0.07060391761396519,0.09817713186073722
2020-07-31,-2.3437508374478213,-0.7034625503812091,-0.5492841206046543,-0.6451577162148847,2.5505052495452403,-0.47337787838479733,-1.840344118582091,-4.150726045380613,-0.27985573407366743,-0.07060391761396519,-0.2217992543184076
2020-08-31,-0.9277523112088253,-0.5110657718228466,0.052661767413715546,-0.4364291451567547,1.3136210748291868,-0.851493687017282,-0.7145264986806615,-1.9520392437528544,-1.415950664909975,-0.07060391761396519,0.31070660346905155
2020-09-30,-0.2488299602647858,0.04039992232384438,0.7200203974772869,0.04065792780685803,2.457044354566087,-0.6626428308260478,0.46555909815846175,-2.4406363107812443,0.009104271847390799,-0.07060391761396519,0.01529951991152922
2020-10-31,0.1064446767099239,0.6641770869274828,-0.016545179175784797,0.17146713216321244,0.2317439833900299,0.6601443691809311,0.5505732213286244,-0.24194950915348148,-0.08988731748882213,-0.07060391761396519,0.28872683528871074
2020-11-30,1.1786542220750373,-0.39635915967112334,0.0046545087803127145,0.018562141774284814,0.0702267660354425,-0.09663603756485976,-0.8912325383301708,-0.9748451096960705,-0.7729142082948823,-0.07060391761396519,0.5332564474805838
2020-12-31,-0.5967940004675248,-1.3204168363853948,0.5482524277614783,-0.21359268728550032,-0.47868013418056415,-1.0386961850357046,-0.08062136734680023,0.7352446249033024,-1.3783161961959836,-0.07060391761396519,0.28363533520367995
2021-01-31,-3.295329171655709,-0.5457855191504543,-1.3361944850017577,-0.004994120120548624,-1.3311778135318142,1.0314062659241001,2.1027636503593,0.7352446249032981,-0.46328231102067824,-0.07060391761396519,0.46913106803128024
